Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
 3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;
ЖИЛИЩНЫЙ ФОНД1);;;;;;;;;
3.23.2. Городской жилищный фонд;;;;;;;;;
"(общая площадь жилых помещений; миллионов квадратных метров)";;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;2129;2333;2374;2426;2444;2522;2612;2669;2709
Центральный     федеральный округ;632;695;706;725;731;757;796;811;811
Белгородская область;22;25;25;26;26;27;28;28;29
Брянская область;20;21;21;21;22;22;23;23;24
Владимирская область;25;26;26;27;27;27;28;28;28
Воронежская область;31;37;38;39;40;41;42;43;44
Ивановская область;19;20;20;20;20;20;20;21;21
Калужская область;16;17;18;18;18;19;19;20;20
Костромская область;11;11;11;11;11;12;12;12;12
Курская область;15;18;18;18;19;19;20;20;21
Липецкая область;16;18;18;19;19;19;20;20;21
Московская область;120;144;149;150;150;168;199;207;195
Орловская область;11;12;13;13;13;13;14;14;14
Рязанская область;18;19;20;20;20;21;21;22;22
Смоленская область;16;17;17;17;18;18;18;18;19
Тамбовская область;14;15;15;15;15;16;16;16;17
Тверская область;24;25;25;26;26;26;26;27;27
Тульская область;29;30;30;30;30;29;29;30;30
Ярославская область;23;24;24;24;24;24;25;25;26
г. Москва;202;216;218;231;233;234;236;237;242
Северо-Западный     федеральный округ;246;267;271;277;275;272;286;294;302
Республика Карелия;12;12;12;12;12;13;13;13;13
Республика Коми;16;16;16;16;17;17;17;17;17
Архангельская область;21;21;21;21;21;21;21;22;22
в том числе: ;;;;;;;;;
Ненецкий автономный округ;0,6;0,7;0,7;0,7;1;1;1;1;1
Архангельская область    без автономного округа;20;20;20;21;20;20;21;21;21
Вологодская область;18;20;20;20;21;21;22;22;23
Калининградская область;15;17;18;18;19;20;21;21;22
Ленинградская область;25;27;27;28;26;27;28;29;30
Мурманская область;18;18;18;18;18;18;18;18;18
Новгородская область;10;11;11;11;11;12;12;12;12
Псковская область;11;11;11;12;12;12;12;12;12
