Северо-Кавказский      федеральный округ;16,7;-;50,0;33,3;-;-;50,0;-;16,7;;;;;
Республика Дагестан;25,0;-;-;-;-;-;-;-;-;;;;;
Республика Ингушетия;-;-;-;-;-;-;-;-;-;;;;;
Кабардино-Балкарская     Республика;-;-;-;-;-;-;-;-;-;;;;;
Карачаево-Черкесская   Республика;-;-;-;-;-;-;-;-;-;;;;;
Республика Северная Осетия – Алания;-;-;-;-;-;-;-;-;-;;;;;
Чеченская Республика;-;-;100;100;-;-;100;-;100,0;;;;;
Ставропольский край;-;-;-;-;-;-;-;-;-;;;;;
Приволжский     федеральный округ;30,8;-;-;60,0;50,0;33,3;75,0;50,0;50,0;;;;;
Республика Башкортостан;100;-;-;-;-;-;100;-;100,0;;;;;
Республика Марий Эл;-;-;-;-;-;-;-;-;-;;;;;
Республика Мордовия;-;-;-;-;-;-;-;-;-;;;;;
Республика Татарстан;33,3;-;-;-;-;-;-;100;-;;;;;
Удмуртская Республика;50;-;-;100;100;100;100;-;-;;;;;
Чувашская Республика;-;-;-;-;-;-;-;-;-;;;;;
Пермский край;-;-;-;-;-;-;-;-;-;;;;;
Кировская область;-;-;-;-;-;-;-;-;-;;;;;
Нижегородская область;-;-;-;-;-;-;-;-;-;;;;;
Оренбургская область;-;-;-;100;-;-;-;-;-;;;;;
Пензенская область;-;-;-;-;-;-;-;-;-;;;;;
Самарская область;-;-;-;-;-;-;-;-;-;;;;;
Саратовская область;-;-;-;-;-;-;100;-;-;;;;;
Ульяновская область;33,3;-;-;-;-;-;-;-;-;;;;;
Уральский      федеральный округ;81,0;40,0;35,7;21,4;33,3;64,7;66,7;14,3;50,0;;;;;
Курганская область;100;-;-;-;-;-;-;-;-;;;;;
Свердловская область;-;-;100;-;-;-;-;-;-;;;;;
Тюменская область;84,2;42,9;30,8;21,4;33,3;62,5;71,4;14,3;53,3;;;;;
в том числе:;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;-;50,0;-;50,0;-;50,0;50,0;-;50,0;;;;;
Ямало-Ненецкий   автономный округ;88,2;36,4;27,3;9,1;41,7;66,7;75,0;15,4;53,8;;;;;
Тюменская область     без автономных округов;-;-;100;100;-;-;-;-;-;;;;;
Челябинская область;-;-;-;-;-;100;-;-;-;;;;;
Сибирский     федеральный округ;50,0;100;100;33,3;100;50,0;66,7;25,0;40,0;;;;;
Республика Алтай;-;-;-;-;-;-;-;-;-;;;;;
Республика Бурятия;-;-;-;-;-;-;-;-;-;;;;;
Республика Тыва;-;-;-;-;-;-;-;-;-;;;;;
Республика Хакасия;-;-;-;-;-;-;-;-;-;;;;;
Алтайский край;100;-;-;-;-;-;-;-;-;;;;;
Забайкальский край;-;-;-;-;-;-;-;-;-;;;;;
Красноярский край;50;-;-;-;-;-;-;-;-;;;;;
Иркутская область;-;-;-;-;-;-;-;-;-;;;;;
Кемеровская область;-;-;-;-;-;-;-;-;-;;;;;
Новосибирская область;-;100;100;100;100;100;100;100;50,0;;;;;
Омская область;100;-;-;-;-;-;100;-;100,0;;;;;
Томская область;-;-;-;-;-;-;-;-;-;;;;;
Дальневосточный    федеральный округ;60,5;38,7;35,0;29,4;29,5;44,7;15,8;17,3;26,5;;;;;
Республика Саха (Якутия);37,5;57,1;100;50,0;50,0;57,1;20,0;50,0;25,0;;;;;
Камчатский край;69,0;39,1;40,0;44,0;22,2;22,2;31,2;16,7;27,8;;;;;
Приморский край;67,6;21,4;15,8;9,1;28,0;60,9;5,0;19,0;33,3;;;;;
Хабаровский край;53,8;40,0;30,0;38,5;33,3;53,8;-;-;11,1;;;;;
Амурская область;-;-;-;-;-;-;-;-;-;;;;;
Магаданская область;33,3;28,6;33,3;25,0;16,7;55,6;33,3;-;-;;;;;
Сахалинская область;57,7;46,7;35,3;33,3;33,3;28,6;18,8;21,1;38,9;;;;;
Еврейская автономная    область;-;-;-;-;-;-;-;-;-;;;;;
Чукотский автономный округ;-;50,0;50,0;-;33,3;-;-;-;-;;;;;
?????;;;;;;;;;;;;;;
1)  По данным бухгалтерской отчетности.;;;;;;;;;;;;;;
