Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
РАСПРЕДЕЛЕНИЕ ЧИСЛА ПРИБЫВШИХ ПО НАПРАВЛЕНИЯМ ПЕРЕДВИЖЕНИЯ;;;;;;;;;;;;;;;;;;;
1.21.1. В пределах региона;;;;;;;;;;;;;;;;;;;
(в процентах от общего числа прибывших);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;48,3;51,6;51,4;52,6;54,1;52,5;51,6;49,8;48,4;47,4;49,3;50,0;48,2;46,8;44,8;43,4;43,4;42,0;42,0
Центральный        федеральный округ;34,7;37,2;36,1;36,7;38,4;36,6;35,0;33,6;32,7;32,3;32,3;35,6;34,0;32,5;30,9;28,3;29,0;27,0;27,0
Белгородская область;39,9;44,9;43,6;47,1;51,3;46,4;46,1;40,4;37,8;41,2;44,6;49,0;46,8;48,7;41,7;40,4;39,9;41,2;43,0
Брянская область;61,8;66,7;67,5;69,4;70,9;69,9;71,2;67,0;68,7;72,3;77,3;76,7;74,2;72,8;69,0;64,3;58,9;57,8;57,0
Владимирская область;41,1;43,2;41,3;44,2;46,5;41,4;41,9;40,7;43,1;42,5;44,1;47,7;48,5;45,3;44,3;42,9;44,4;45,2;44,4
Воронежская область;41,6;47,6;46,3;49,0;54,6;52,7;53,4;50,5;49,8;47,3;50,9;49,3;48,3;47,0;46,2;42,9;41,9;40,9;40,8
Ивановская область;53,3;56,5;56,0;57,5;62,0;58,6;57,9;52,5;47,5;48,6;53,3;54,3;52,6;53,3;52,1;53,7;54,0;54,5;54,8
Калужская область;34,1;35,7;35,8;37,9;36,9;31,6;31,3;31,3;31,0;31,4;32,0;31,2;32,3;35,1;26,0;26,5;24,7;26,2;26,4
Костромская область;51,7;58,0;56,5;60,0;60,4;63,3;61,9;56,0;55,9;55,7;60,3;66,3;61,4;60,2;58,9;58,3;58,5;58,4;59,3
Курская область;48,8;51,4;52,8;56,7;58,7;55,2;54,6;51,7;50,9;52,2;54,0;55,5;54,2;55,2;49,4;42,0;37,2;42,4;47,7
Липецкая область;38,9;38,4;43,0;46,6;52,6;50,5;46,5;43,9;43,8;43,2;44,7;49,6;52,7;47,5;46,3;43,4;44,1;45,9;46,4
Московская область;27,8;27,0;25,1;24,4;24,9;24,1;21,7;21,8;23,9;23,8;24,6;23,6;24,1;22,9;22,5;21,4;20,3;19,5;18,8
Орловская область;52,2;56,6;59,4;64,0;64,3;64,0;57,9;52,5;55,2;57,3;60,8;61,7;63,4;63,1;56,0;55,3;53,6;53,6;52,8
Рязанская область;41,7;45,3;45,3;49,0;49,1;43,9;39,9;39,6;39,0;39,4;47,3;48,5;48,2;48,1;47,7;47,9;46,5;47,5;47,4
Смоленская область;53,1;56,0;53,7;52,1;56,0;54,2;57,4;53,7;49,8;49,4;54,6;48,3;45,8;44,7;39,6;39,3;40,7;38,4;40,3
Тамбовская область;50,9;56,9;55,9;57,7;59,2;58,1;59,0;55,4;51,2;49,2;51,3;48,3;42,3;36,9;33,9;36,7;40,0;37,1;42,1
