Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.24. ЧИСЛЕННОСТЬ БЕЖЕНЦЕВ;;;;;;;;;;;;;;;;;;;
"(на конец года; человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Саратовская область;4; -;1;1;1;1; -; -; -; -;-;-;-;9;9;10;10;9;8
Ульяновская область; -; -; -; -; -;-; -; -; -; -;-;-;1;1;1;1;1;-; -
Уральский       федеральный округ; -; -; -; -; -;-; -; -;3;2;4;5;8;3;2;3;4;3;3
Курганская область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;1;1;1
Свердловская область ; -; -; -; -; -;-; -; -;2;1;2;2;2;2;2;3;3;2;2
Тюменская область; -; -; -; -; -;-; -; -; -; -;1;2;2;-;-;-;-;-; -
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский     автономный округ – Югра; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Ямало-Ненецкий      автономный округ; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Тюменская область    без автономных округов; -; -; -; -; -;-; -; -; -; -;1;2;2;-;-;-;-;-; -
Челябинская область; -; -; -; -; -;-; -; -;1;1;1;1;4;1;-;-;-;-; -
Сибирский         федеральный округ;43;43;34;25;16;15;13;12;9;4;4;3;1;1;1;1;-;-; -
Республика Алтай; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Республика Тыва; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Республика Хакасия; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Алтайский край;43;38;29;25;16;15;13;12;9;4;4;3;1;1;1;1;-;-; -
Красноярский край; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Иркутская область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Кемеровская область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Новосибирская область ; -;5;5; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Омская область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Томская область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Дальневосточный      федеральный округ;317;62;29;18;9;7;7;4;2;2;1;4;4;4;4;4;6;4;2
Республика Бурятия; -; -; -; -; -;-; -; -; -; -;1;1;1;1;1;1;-;-; -
Республика Саха (Якутия); -; -; -; -; -;-; -; -; -; -;-;1;1;1;1;1;2;2;1
Забайкальский край;2; -; -; -; -;-; -; -; -; -;-;2;2;2;-;-;-;-; -
Камчатский край;33;12; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Приморский край;205; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-;1
Хабаровский край ;55; -;24;2; -;-; -; -; -; -;-;-;-;-;-;-;2;2; -
Амурская область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Магаданская область;6;6; -; -; -;-; -; -; -; -;-;-;-;-;2;2;2;-; -
Сахалинская область;10;44;5;16;9;7;7;4;2;2;-;-;-;-;-;-;-;-; -
Еврейская автономная область; -; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Чукотский автономный округ;6; -; -; -; -;-; -; -; -; -;-;-;-;-;-;-;-;-; -
Межрегиональное управление;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
_________;;;;;;;;;;;;;;;;;;;
1) С 2014 г. включая данные по г. Санкт-Петербургу.;;;;;;;;;;;;;;;;;;;
