Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
14.18. УРОЖАЙНОСТЬ ЛЬНА-ДОЛГУНЦА;;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; центнеров льноволокна с одного гектара убранной площади)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;5,5;5,0;4,7;6,6;5,8;6,3;6,1;7,2;7,8;8,2;8,2;9,0;9,2;8,5;9,0;9,1;9,4;9,2;8,7
Центральный    федеральный округ;5,2;4,5;3,6;5,8;5,0;5,6;4,3;5,3;6,4;7,3;7,5;7,7;8,1;7,6;8,8;8,9;8,8;9,3;9,7
Белгородская область;-;-;-;-;-;-;-;-;-;-;-;15,0;-;-;-;-;-;8,9;-
Брянская область;4,7;3,2;2,6;7,3;7,9;7,3;7,4;9,4;12,4;15,6;17,2;15,3;16,1;10,2;11,6;13,7;14,3;12,9;11,5
Владимировская область;3,4;2,3;5,8;2,8;1,3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Воронежская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Ивановская область;4,1;5,5;2,3;4,6;4,2;4,9;3,8;4,1;5,8;7,7;5,5;6,4;7,1;5,6;7,8;7,8;7,7;-;2,9
Калужская область;4,0;4,0;2,8;3,3;5,0;5,8;3,9;6,0;8,1;7,8;-;-;-;-;-;-;-;-;-
Костромская область;4,7;4,4;2,1;5,0;4,4;4,8;3,0;4,6;6,2;8,1;4,9;5,5;6,3;5,1;8,9;7,1;2,7;5,5;9,0
Курская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Липецкая область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Московская область1);2)";1,4;4,4;6,5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,5;-
Орловская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10,2
Рязанская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Смоленская область;5,7;4,4;3,7;6,8;4,4;5,2;3,8;3,9;4,1;4,5;6,1;6,6;6,1;7,0;9,3;9,7;10,3;8,9;10,2
Тамбовская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Тверская область;5,7;4,7;4,0;5,9;4,9;5,5;4,3;5,6;7,3;8,0;9,0;9,4;9,9;9,2;9,1;8,0;7,4;9,7;10,6
Тульская область;10,4;6,4;13,7;14,4;7,8;11,3;5,9;8,3;-;8,5;5,0;-;8,2;-;-;-;-;-;…
Ярославская область;4,1;5,0;3,1;6,5;5,3;6,2;3,7;5,1;5,7;5,3;5,9;5,9;6,7;5,9;5,9;6,7;6,3;6,1;8,0
г. Москва2);…;…;…;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Северо-Западный     федеральный округ;4,1;3,4;3,1;4,1;3,8;4,8;4,2;4,1;3,9;3,7;4,9;6,1;6,8;5,8;8,1;8,6;7,6;6,9;7,4
Республика Карелия;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Республика Коми;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Архангельская область;1,5;-;0,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
  в том числе:;;;;;;;;;;;;;;;;;;;
 Ненецкий автономный округ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
 Архангельская область без автономного округа;1,5;-;0,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Вологодская область;4,7;4,4;4,6;4,9;4,4;5,1;4,5;3,6;3,2;3,3;4,5;5,7;6,5;5,3;7,4;8,8;7,1;5,6;6,5
Калининградская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9,4;-;-
Ленинградская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Мурманская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Новгородская область;3,8;3,2;2,6;4,2;4,4;4,3;3,6;5,6;7,8;8,0;8,1;8,1;7,6;7,7;13,6;8,2;9,3;10,2;9,9
Псковская область;3,8;2,6;2,8;3,2;3,0;3,5;4,4;5,5;6,0;5,5;5,3;2,8;7,8;4,7;…3);-;-;-;-
г. Санкт-Петербург;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Южный         федеральный округ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Республика Адыгея;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Республика Калмыкия;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Республика Крым;;;;;;;;;;;;;;;-;-;-;-;-
Краснодарский край;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Астраханская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Волгоградская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Ростовская область;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
г. Севастополь;;;;;;;;;;;;;;;-;-;-;-;-
Северо-Кавказский федеральный округ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
