Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.2. СРЕДНЕГОДОВАЯ ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
"(оценка; тысяч человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;146596,9;145976,5;145306,5;144648,6;144067,3;143518,8;143049,6;142805,1;142742,4;142785,3;142849,5;142960,9;143201,7;143507,0;146090,6;146406,0;146674,5;146842,4;146830,6
Центральный федеральный округ;38201,4;38121,8;38007,6;37955,9;38004,6;38076,5;38146,2;38196,7;38236,7;38299;38390,3;38491,7;38608,3;38749,4;38885,7;39027,9;39157,0;39260,5;39344,8
Белгородская область;1504,3;1507,5;1510,0;1512,9;1512,8;1511,7;1512,9;1517,1;1523,2;1529,0;1532,1;1534,2;1538,5;1542,5;1546,0;1549,0;1551,5;1551,4;1548,7
Брянская область;1415,6;1399,7;1383,2;1367,6;1352,2;1335,9;1320,2;1308,0;1298,8;1290,4;1280,9;1269,9;1259,1;1248,1;1237,8;1229,3;1223,1;1215,8;1205,6
Владимирская область;1566,8;1548,6;1529,7;1514,8;1503,6;1492,0;1481,2;1471,3;1462,4;1453,8;1445,5;1436,5;1426,9;1417,5;1409,5;1401,4;1393,4;1384,0;1372,1
Воронежская область;2431,9;2409,7;2385,8;2370,9;2366,2;2362,9;2357,4;2349,1;2341,7;2336,9;2334,9;2333,2;2330,9;2329,7;2330,1;2332,3;2334,4;2334,6;2330,8
Ивановская область;1186,8;1170,4;1153,2;1137,8;1123,9;1109,3;1095,8;1085,5;1077,7;1071,0;1063,9;1057,1;1051,5;1046,1;1040,0;1033,4;1026,5;1018,9;1009,4
Калужская область;1065,4;1055,0;1044,1;1035,1;1029,6;1025,5;1021,7;1019,0;1016,7;1015,3;1012,1;1008,7;1006,9;1005,1;1007,5;1010,1;1012,2;1013,4;1010,8
Костромская область;757,9;749,0;739,2;728,8;717,6;705,9;694,8;686,6;680,6;675,4;669,7;664,1;660,3;657,6;655,4;652,9;649,8;645,7;640,3
Курская область;1274,1;1257,5;1239,8;1222,2;1204,6;1186,7;1169,6;1156,7;1147,6;1139,2;1130,3;1123,6;1120,4;1119,1;1118,2;1118,7;1121,5;1119,1;1111,1
Липецкая область;1230,9;1224,3;1215,7;1208,2;1201,9;1196,2;1192,1;1188,6;1184,3;1179,5;1174,5;1169,0;1164,1;1161,1;1158,9;1157,0;1156,2;1153,2;1147,1
Московская область;6620,8;6611,3;6613,0;6644,1;6704,0;6760,3;6815,3;6871,1;6926,7;6991,1;7065,2;7152,4;7001,6;7090,9;7182,3;7274,8;7371,1;7463,4;7551,5
Орловская область;880,4;872,1;862,9;852,7;841,1;828,6;816,8;808,3;802,0;796,0;789,4;783,4;778,5;772,9;767,6;762,5;757,3;751,0;743,4
Рязанская область;1266,7;1249,9;1232,3;1217,0;1204,9;1194,1;1185,1;1177,9;1171,1;1164,9;1156,8;1150,1;1146,5;1142,7;1138,1;1132,8;1128,4;1124,1;1117,8
Смоленская область;1090,8;1072,7;1054,6;1042,5;1035,7;1028,9;1021,7;1013,5;1004,9;996,9;987,9;981,7;977,8;971,5;966,3;961,7;955,9;951,3;945,9
Тамбовская область;1222,3;1203,5;1183,8;1168,1;1156,3;1144,7;1132,8;1121,7;1112,1;1103,7;1094,7;1086,1;1079,2;1072,3;1065,7;1056,4;1045,3;1036,9;1024,7
Тверская область;1531,7;1505,5;1478,5;1456,7;1440,2;1423,9;1407,1;1392,9;1381,2;1370,4;1357,7;1346,2;1338,2;1329,7;1320,2;1309,9;1300,8;1290,3;1276,8
Тульская область;1731,5;1706,9;1682,0;1659,5;1640,5;1623,5;1607,7;1594,0;1582,2;1570,5;1557,5;1547,5;1538,5;1527,0;1517,5;1510,0;1502,9;1495,6;1485,3
Ярославская область;1399,9;1386,1;1371,4;1355,7;1338,4;1321,3;1306,4;1296,3;1289,3;1283,1;1275,6;1271,0;1271,3;1271,7;1271,7;1271,8;1271,3;1268,2;1262,6
г. Москва;10023,6;10192,1;10328,4;10461,3;10631,1;10825,1;11007,6;11139,1;11234,2;11331,9;11461,6;11577,0;11918,1;12043,9;12152,9;12263,9;12355,4;12443,6;12560,9
Северо-Западный федеральный округ;14261,2;14135,9;14010,7;13904,4;13826,9;13754,9;13690,7;13648,0;13621,4;13608,0;13615,0;13642,9;13688,9;13759,2;13822,1;13848,6;13876,5;13925,7;13962,0
Республика Карелия;732,1;725,2;718,4;709,0;696,2;682,8;670,5;662,2;656,6;651,3;645,7;641,1;638,3;635,7;633,5;631,2;628,5;624,8;620,3
Республика Коми;1050,4;1036,2;1022,8;1008,0;991,4;972,9;953,9;939,9;928,6;917,1;905,6;894,5;885,2;876,4;868,2;860,6;853,7;845,7;835,5
Архангельская область;1379,7;1359,8;1341,6;1324,1;1307,4;1290,5;1274,2;1261,9;1251,7;1241,9;1231,2;1219,2;1207,9;1197,0;1187,6;1178,7;1169,9;1160,4;1149,6
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;41,1;40,9;41,3;41,8;41,9;41,9;41,9;41,9;41,9;42,0;42,1;42,3;42,6;42,9;43,2;43,6;43,9;44,0;43,9
Архангельская область без автономного округа;1338,6;1318,9;1300,3;1282,3;1265,5;1248,6;1232,3;1220,0;1209,8;1199,9;1189,1;1176,9;1165,3;1154,1;1144,4;1135,1;1126,0;1116,4;1105,7
Вологодская область;1295,0;1284,4;1272,7;1261,4;1250,8;1240,4;1230,4;1222,8;1216,9;1211,2;1204,8;1199,9;1197,4;1194,8;1192,2;1189,3;1185,8;1180,3;1172,2
Калининградская область;958,2;956,5;954,8;951,0;945,0;939,3;935,5;934,8;935,9;937,6;940,2;944,3;950,8;958,9;966,0;972,7;981,3;990,4;998,4
Ленинградская область;1683,5;1676,5;1669,9;1670,2;1677,4;1683,4;1688,2;1691,8;1695,7;1701,9;1711,7;1726,2;1742,5;1757,5;1769,7;1777,2;1785,4;1802,9;1830,8
Мурманская область;932,0;914,3;897,7;881,5;865,0;848,2;831,7;819,6;810,4;802,7;796,9;791,0;784,2;775,7;768,7;764,2;759,9;755,6;750,8
Новгородская область;714,4;705,6;696,5;687,5;678,7;670,1;661,6;654,9;648,8;642,5;636,2;631,3;627,8;624,2;620,6;617,2;614,1;609,5;603,4
