Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.1. ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
"(оценка на конец года; тысяч человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;146303,6;145649,3;144963,6;144333,6;143801,0;143236,6;142862,7;142747,5;142737,2;142833,5;142865,4;143056,4;143347,1;143666,9;146267,3;146544,7;146804,4;146880,4;146780,7
Центральный федеральный округ;38175,1;38068,5;37946,8;37965,1;38044,0;38109,0;38183,4;38210,1;38263,3;38334,8;38445,7;38537,6;38678,9;38819,9;38951,5;39104,3;39209,6;39311,4;39378,1
Белгородская область;1507,0;1508,1;1511,9;1513,9;1511,7;1511,7;1514,2;1520,1;1526,3;1531,8;1532,4;1536,1;1541,0;1544,1;1547,9;1550,1;1552,9;1549,9;1547,4
Брянская область;1407,9;1391,4;1375,0;1360,2;1344,1;1327,7;1312,7;1303,3;1294,3;1286,5;1275,3;1264,4;1253,6;1242,6;1233,0;1225,8;1220,5;1211,0;1200,2
Владимирская область;1558,0;1539,2;1520,1;1509,6;1497,6;1486,5;1475,9;1466,8;1457,9;1449,8;1441,1;1431,9;1421,7;1413,3;1405,6;1397,2;1389,6;1378,3;1365,8
Воронежская область;2422,4;2397,1;2374,4;2367,4;2364,9;2360,9;2353,8;2344,4;2339,0;2334,9;2334,8;2331,5;2330,4;2328,9;2331,1;2333,5;2335,4;2333,8;2327,8
Ивановская область;1179,0;1161,9;1144,5;1131,0;1116,7;1101,8;1089,8;1081,1;1074,3;1067,8;1060,1;1054,0;1049,0;1043,1;1036,9;1029,8;1023,2;1014,6;1004,2
Калужская область;1060,3;1049,6;1038,6;1031,7;1027,6;1023,3;1020,2;1017,7;1015,6;1015,0;1009,2;1008,2;1005,6;1004,6;1010,5;1009,8;1014,6;1012,2;1009,4
Костромская область;754,0;743,9;734,5;723,1;712,0;699,8;689,8;683,4;677,8;672,9;666,4;661,8;658,9;656,4;654,4;651,5;648,2;643,3;637,2
Курская область;1266,4;1248,6;1231,1;1213,4;1195,8;1177,6;1161,6;1151,9;1143,3;1135,0;1125,7;1121,6;1119,3;1118,9;1117,4;1120,0;1122,9;1115,2;1107,0
Липецкая область;1228,1;1220,5;1211,0;1205,3;1198,6;1193,9;1190,4;1186,7;1182,0;1177,0;1172,0;1165,9;1162,2;1159,9;1157,9;1156,1;1156,2;1150,2;1144,1
Московская область;6613,5;6609,2;6616,9;6671,3;6736,7;6783,8;6846,8;6895,4;6958,0;7024,2;7106,2;7198,7;7048,1;7133,6;7231,1;7318,6;7423,5;7503,4;7599,7
Орловская область;876,7;867,6;858,3;847,1;835,2;822,1;811,4;805,2;798,9;793,1;785,6;781,3;775,8;770,0;765,2;759,7;754,8;747,2;739,5
Рязанская область;1258,8;1241,0;1223,7;1210,3;1199,4;1188,8;1181,5;1174,3;1167,9;1161,8;1151,8;1148,5;1144,7;1140,8;1135,4;1130,1;1126,7;1121,5;1114,1
Смоленская область;1082,2;1063,3;1045,9;1039,1;1032,3;1025,4;1017,9;1009,0;1000,7;993,0;982,9;980,5;975,2;967,9;964,8;958,6;953,2;949,3;942,4
Тамбовская область;1213,6;1193,4;1174,2;1161,9;1150,8;1138,6;1127,0;1116,4;1107,8;1099,7;1089,7;1082,6;1075,7;1068,9;1062,4;1050,3;1040,3;1033,6;1016,0
Тверская область;1519,6;1491,4;1465,6;1447,8;1432,6;1415,3;1398,9;1387,0;1375,4;1365,3;1350,1;1342,2;1334,1;1325,3;1315,1;1304,8;1296,8;1283,9;1269,6
Тульская область;1719,7;1694,0;1669,8;1649,2;1631,8;1615,2;1600,1;1588,0;1576,4;1564,7;1550,3;1544,5;1532,4;1521,5;1513,6;1506,4;1499,4;1491,8;1478,8
Ярославская область;1393,7;1378,4;1364,4;1347,1;1329,8;1312,8;1300,0;1292,5;1286,1;1280,1;1271,0;1271,0;1271,7;1271,8;1271,6;1271,9;1270,7;1265,7;1259,6
г. Москва;10114,2;10269,9;10386,9;10535,7;10726,4;10923,8;11091,4;11186,9;11281,6;11382,2;11541,1;11612,9;11979,5;12108,3;12197,6;12330,1;12380,7;12506,5;12615,3
Северо-Западный  федеральный округ;14198,9;14073,0;13948,5;13860,2;13793,5;13716,4;13665,1;13630,8;13611,9;13604,2;13625,8;13660,1;13717,8;13800,7;13843,6;13853,7;13899,3;13952,0;13972,1
Республика Карелия;728,8;721,5;715,2;702,8;689,6;676,0;665,0;659,4;653,7;648,7;642,6;639,7;636,9;634,4;632,5;629,9;627,1;622,5;618,0
Республика Коми;1042,9;1029,7;1016,0;999,9;982,9;963,0;944,8;934,9;922,3;912,0;899,2;889,8;880,7;872,0;864,5;856,8;850,5;840,9;830,2
Архангельская область;1369,1;1350,5;1332,7;1315,5;1299,2;1281,8;1266,7;1257,2;1246,2;1237,5;1224,9;1213,5;1202,3;1191,8;1183,3;1174,1;1165,7;1155,0;1144,1
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;40,9;40,9;41,7;41,9;41,9;41,9;41,8;41,9;41,8;42,1;42,1;42,4;42,8;43,0;43,4;43,9;43,9;44,0;43,8
Архангельская область без автономного округа;1328,2;1309,6;1291,0;1273,6;1257,3;1239,9;1224,9;1215,3;1204,4;1195,4;1182,8;1171,1;1159,5;1148,8;1139,9;1130,2;1121,8;1111,0;1100,3
Вологодская область;1290,4;1278,5;1266,9;1255,9;1245,8;1234,9;1225,8;1219,8;1214,2;1208,3;1201,2;1198,5;1196,2;1193,4;1191,0;1187,7;1183,9;1176,7;1167,7
Калининградская область;957,5;955,4;954,1;947,9;942,1;936,6;934,3;935,3;936,6;938,6;941,8;946,8;954,8;963,1;969,0;976,4;986,3;994,6;1002,2
Ленинградская область;1680,4;1672,7;1667,1;1673,3;1681,5;1685,4;1691,1;1692,5;1698,9;1704,9;1718,6;1733,9;1751,1;1763,9;1775,5;1778,8;1791,9;1813,8;1847,9
Мурманская область;922,9;905,7;889,8;873,2;856,9;839,4;824,0;815,1;805,6;799,8;794,1;788,0;780,4;771,1;766,3;762,2;757,6;753,6;748,1
Новгородская область;710,3;700,9;692,1;682,9;674,5;665,6;657,6;652,2;645,4;639,7;632,8;629,8;625,9;622,4;618,7;615,7;612,5;606,5;600,3
Псковская область;781,8;769,7;758,1;746,8;734,5;720,8;708,2;699,6;690,3;681,9;671,3;666,9;661,5;656,6;651,1;646,4;642,2;636,5;629,7
г. Санкт-Петербург;4714,8;4688,4;4656,5;4662,0;4686,5;4712,9;4747,6;4764,8;4798,7;4832,8;4899,3;4953,2;5028;5132;5191,7;5225,7;5281,6;5351,9;5383,9
Южный                 федеральный округ;14061,4;14008,6;13954,1;13905,9;13870,8;13837,1;13820,4;13826,9;13844,6;13853,7;13851,3;13884;13910,2;13963,9;16298,7;16368,0;16428,5;16441,8;16454,5
Республика Адыгея;447,3;446,6;446,8;444,8;443,3;441,0;438,6;437,9;439,4;439,8;439,9;442,4;444,4;446,4;449,2;451,5;453,4;453,4;454,8
Республика Калмыкия;307,3;297,6;291,8;292,2;293,2;293,5;293,0;291,7;290,3;289,7;288,9;286,7;284,1;282,0;280,5;278,8;277,8;275,4;272,6
Республика Крым;;;;;;;;;;;;;;;1895,9;1907,1;1912,2;1913,7;1911,8
Краснодарский край;5132,8;5131,6;5119,8;5114,9;5118,9;5127,3;5142,9;5170,7;5194,4;5214,2;5230,0;5284,5;5330,2;5404,3;5453,3;5513,8;5570,9;5603,4;5648,2
Астраханская область;1009,3;1005,5;1004,8;1006,1;1006,5;1002,5;1001,3;1005,9;1009,9;1011,1;1009,8;1015,0;1013,9;1016,5;1021,3;1018,6;1018,9;1017,5;1014,1
Волгоградская область;2725,4;2709,6;2694,2;2672,4;2656,2;2640,4;2630;2623,1;2618,1;2614,1;2607,5;2594,8;2583;2569,1;2557,4;2545,9;2535,2;2521,3;2507,5
Ростовская область;4439,3;4417,7;4396,7;4375,5;4352,7;4332,4;4314,6;4297,6;4292,5;4284,8;4275,2;4260,6;4254,6;4245,6;4242,1;4236;4231,3;4220,4;4202,3
г. Севастополь;;;;;;;;;;;;;;;399,0;416,3;428,8;436,7;443,2
Северо-Кавказский     федеральный округ;8700,5;8844,4;8937,8;8967,1;8994,6;9036,8;9090,5;9187,0;9267,6;9353,2;9439,0;9492,9;9540,8;9590,1;9659,0;9718,0;9775,8;9823,5;9866,8
Республика Дагестан;2486,0;2536,1;2581,4;2617,5;2652,7;2692,6;2735,8;2788,6;2826,5;2868,8;2914,2;2930,5;2946,0;2963,9;2990,4;3015,7;3041,9;3063,9;3086,1
Республика Ингушетия ;445,4;455,5;468,8;451,9;433,7;417,4;406,7;406,6;409,2;411,7;414,5;430,5;442,3;453,0;463,9;472,8;480,5;488,0;497,4
Кабардино-Балкарская Республика;886,7;894,3;901,1;889,6;877,3;866,2;858,5;857,3;858,1;859,6;859,8;859,0;858,9;858,4;860,7;862,2;864,4;865,8;866,2
Карачаево-Черкесская Республика;440,6;439,8;438,9;444,4;450,2;454,5;461,6;466,4;470,1;473,8;477,4;474,7;471,9;469,9;469,0;467,8;466,4;466,3;465,6
Республика Северная Осетия – Алания;704,4;709,6;709,7;707,7;706,4;706,9;708,8;711,5;711,7;711,7;712,5;709,0;706,1;704,0;705,2;703,7;703,3;701,8;699,3
Чеченская Республика ;996,5;1072,9;1105,4;1116,9;1133,2;1152,3;1172;1196,9;1224,4;1249,9;1275,1;1302,2;1324,8;1346,4;1370,3;1394,2;1414,9;1437,0;1457,0
Ставропольский край;2740,9;2736,2;2732,5;2739,1;2741,1;2746,9;2747,1;2759,7;2767,6;2777,7;2785,5;2787,0;2790,8;2794,5;2799,5;2801,6;2804,4;2800,7;2795,2
Приволжский федеральный округ;31531,4;31316,0;31104,5;30893,1;30678,7;30453,2;30264;30146,9;30052,9;29993,2;29879,8;29811,5;29772,2;29738,8;29715,5;29673,6;29636,5;29542,7;29397,2
Республика Башкортостан;4115,2;4108,3;4102,3;4094,2;4081,3;4066,3;4053,4;4054,8;4059,4;4068,5;4072,1;4064,3;4060,9;4069,7;4072,0;4071,1;4067,0;4063,3;4051,0
Республика Марий Эл;739,1;732,8;726,7;722,7;718,3;713,4;708,6;704,9;701,6;699,4;695,5;692,4;690,3;688,7;687,4;685,9;684,7;682,3;680,4
Республика Мордовия;908,2;897,1;886,1;878,3;871,8;864,7;857,9;851,7;845,0;839,2;833,3;825,4;818,6;812,1;808,9;807,4;808,5;805,0;795,5
Республика Татарстан;3786,8;3781,9;3777,7;3773,1;3768,2;3761,6;3763,1;3766,8;3773,5;3784,5;3787,5;3803,2;3822,0;3838,2;3855;3868,7;3885,2;3894,3;3898,7
Удмуртская Республика;1588,0;1578,2;1568,2;1561,1;1554,3;1545,8;1538,6;1533,0;1528,2;1525,1;1520,4;1518,1;1517,7;1517,0;1517,5;1517,2;1516,8;1513,0;1507,4
Чувашская Республика;1327,7;1319,5;1311,7;1301,6;1291,0;1278,9;1268,6;1263,0;1258,2;1255,9;1250,5;1247,0;1243,4;1240,0;1238,1;1236,6;1235,9;1231,1;1223,4
Пермский край;2858,6;2837,1;2813,8;2783,0;2751,6;2718,8;2691,6;2674,0;2660,4;2648,7;2633,5;2631,1;2634,5;2636,2;2637,0;2634,4;2632,1;2623,1;2610,8
Кировская область;1536,8;1518,4;1499,0;1472,5;1445,3;1418,7;1396,0;1379,4;1365,0;1352,7;1338,8;1327,9;1319,1;1310,9;1304,4;1297,5;1291,7;1283,3;1272,1
Нижегородская область ;3594,5;3554,7;3515,7;3481,1;3447,9;3414,3;3384,3;3362,8;3343,7;3326,8;3307,6;3296,9;3289,8;3281,5;3270,2;3260,3;3247,7;3234,8;3214,6
Оренбургская область;2203,6;2189,9;2176,0;2149,9;2122,5;2093,5;2067,9;2055,7;2044,3;2042,0;2031,5;2023,7;2016,1;2008,5;2001,1;1994,7;1989,6;1977,7;1963,0
